:START_ID,:END_ID,relation,concepts,synsets,numeric_id,:TYPE
적절한 보험이 유지되고 있다.,보험 만기일까지 보장이 지속된다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],173,Relation
보험에 가입한다.,적절한 보험이 유지되고 있다.,이전,"['move', 'shift', 'transfer', 'handover', 'transition']",[],174,Relation
보험료를 납부한다.,적절한 보험이 유지되고 있다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],175,Relation
적절한 보험이 유지되고 있다.,적절한 보험,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],176,Relation
부동산 관련 계약은 정상적이다.,부동산에 관한 다른 활동도 정상적으로 이루어진다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],177,Relation
부동산 관련 계약은 정상적이다.,부동산 관련 계약,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],178,Relation
제23조,지적재산권 보유,규정하다,"['define', 'specify', 'prescribe', 'determine', 'set rules']",[],179,Relation
필요한 지적재산권을 보유하고 있다.,지적재산권이 필요한 상황이다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],180,Relation
필요한 지적재산권을 보유하고 있다.,지적재산권 보유 주체,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],181,Relation
필요한 지적재산권을 보유하고 있다.,지적재산권,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],182,Relation
계약 당사자,권리의무,양도할 수 없다,"['nontransferable', 'unassignable', 'nondelegable', 'inalienable']",[],183,Relation
계약 당사자,상대방 동의,필요하다,"['call for', 'demand', 'necessitate', 'require', 'depend on']",[],184,Relation
상대방의 동의가 없다,권리의무를 양도할 수 없다,이전에,"['earlier than', 'preceding', 'before', 'prior to']",[],185,Relation
상대방의 동의가 없다,권리의무를 양도할 수 없다,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],186,Relation
계약의 권리와 의무를 양도한다.,계약 당사자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],187,Relation
계약의 권리와 의무를 양도한다.,상대방,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],188,Relation
상대방의 동의 없이 계약의 권리와 의무를 양도할 수 없다.,계약 당사자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],189,Relation
상대방의 동의 없이 계약의 권리와 의무를 양도할 수 없다.,상대방,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],190,Relation
환경,법규,관련되다,"['연관성', '관계', '연결', '연계', '상관성']",[],191,Relation
환경 법규,제25조,준수하다,"['comply', 'adhere', 'conform', 'obey', 'follow']",[],192,Relation
환경 법규를 준수한다.,환경이 보호된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],193,Relation
환경 법규를 준수한다.,법적 책임을 이행한다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],194,Relation
환경 법규를 준수한다.,환경 법규,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],195,Relation
제26조,개인정보보호법 준수,규정하다,"['define', 'specify', 'prescribe', 'determine', 'set rules']",[],196,Relation
제26조,데이터,적용하다,"['employ', 'use', 'put into practice', 'implement', 'utilize']",[],197,Relation
개인정보보호법을 철저히 준수한다.,제26조(데이터)가 시행된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],198,Relation
데이터는 개인정보보호법을 철저히 준수한다.,데이터,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],199,Relation
데이터는 개인정보보호법을 철저히 준수한다.,개인정보보호법,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],200,Relation
운영,통상의 영업과정,이루어진다,"['be composed of', 'be formed by', 'be made up of', 'consist of', 'comprise']",[],201,Relation
통상의 영업과정에 따라 운영한다.,거래종결이 이루어진다.,이전,"['move', 'shift', 'transfer', 'handover', 'transition']",[],202,Relation
거래종결 전에는 통상의 영업과정에 따라 운영한다.,거래종결,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],203,Relation
거래종결 전에는 통상의 영업과정에 따라 운영한다.,통상의 영업과정,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],204,Relation
요청 정보,신속히,제공된다,"['전달', '지원', '공급', '분배', '배분']",[],205,Relation
요청 정보가 있다.,요청 정보를 신속히 제공한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],206,Relation
요청 정보가 있다.,요청 정보를 신속히 제공한다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],207,Relation
요청 정보를 신속히 제공한다.,이용자가 필요한 정보를 빠르게 얻을 수 있다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],208,Relation
요청 정보를 신속히 제공한다.,요청 정보,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],209,Relation
요청 정보를 신속히 제공한다.,제공 주체,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],210,Relation
진술보증 위반에 대한 책임,거래종결일로부터 2년간,유효하다,"['be in force', 'be effective', 'apply', 'be valid', 'hold true']",[],211,Relation
진술보증 위반에 대한 책임이 발생한다.,거래종결일이 도래한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],212,Relation
거래종결일이 도래한다.,진술보증 위반에 대한 책임이 발생한다.,이전,"['move', 'shift', 'transfer', 'handover', 'transition']",[],213,Relation
거래종결일이 도래한다.,진술보증 위반에 대한 책임이 2년간 유효하다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],214,Relation
진술보증 위반에 대한 책임이 거래종결일로부터 2년간 유효하다.,진술보증 위반,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],215,Relation
진술보증 위반에 대한 책임이 거래종결일로부터 2년간 유효하다.,책임,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],216,Relation
진술보증 위반에 대한 책임이 거래종결일로부터 2년간 유효하다.,거래종결일,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],217,Relation
당사자,거래 비용,부담한다,"['shoulder duty', 'take responsibility', 'assume obligation', 'bear cost']",[],218,Relation
각자 비용을 부담한다.,거래 비용이 발생한다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],219,Relation
각 당사자가 거래 비용을 부담한다.,각 당사자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],220,Relation
각 당사자가 거래 비용을 부담한다.,거래 비용,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],221,Relation
제3장이 시작된다.,진술 및 보증에 대한 내용이 설명된다.,이전,"['move', 'shift', 'transfer', 'handover', 'transition']",[],222,Relation
진술 및 보증에 대한 내용이 설명된다.,계약 당사자들의 의무와 책임이 명확해진다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],223,Relation
진술 및 보증에 대한 내용이 설명된다.,계약 당사자들의 의무와 책임이 명확해진다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],224,Relation
제3장 진술 및 보증이 시작된다.,제3장 진술 및 보증,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],225,Relation
매도인,다음 사항,진술하고 보증한다,"['assert', 'warrant', 'guarantee', 'declare', 'affirm']",[],226,Relation
매도인은 진술과 보증을 한다.,계약의 체결이 이루어진다.,이전에,"['earlier than', 'preceding', 'before', 'prior to']",[],227,Relation
매도인은 다음 사항을 진술한다.,매도인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],228,Relation
매도인은 다음 사항을 보증한다.,매도인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],229,Relation
매매주식,완전한 소유자,소유하다,"['control', 'own', 'possess', 'have', 'hold']",[],230,Relation
매매주식의 완전한 소유자이다.,주식 소유가 이루어진다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],231,Relation
매매주식의 완전한 소유자가 된다.,매매주식,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],232,Relation
매매주식의 완전한 소유자가 된다.,완전한 소유자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],233,Relation
재무제표를 작성한다.,재무제표는 정확하다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],234,Relation
재무제표는 정확하다.,재무제표,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],235,Relation
제34조,부채,규정하다,"['define', 'specify', 'prescribe', 'determine', 'set rules']",[],236,Relation
부채,중요 부채,공개된 것 외에 중요 부채가 없다,"['liability status', 'debt declaration', 'financial disclosure', 'transparency']",[],237,Relation
공개된 것 외 중요 부채가 없다.,회사는 추가적인 중요 부채가 존재하지 않는다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],238,Relation
공개된 것 외에 중요 부채가 존재하지 않는다.,중요 부채,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],239,Relation
중요한 소송이 없다.,소송이 제기되지 않았다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],240,Relation
모든 계약,성실히,이행되고 있다,"['progressing', 'underway', 'proceeding', 'being carried out', 'being implemented']",[],241,Relation
모든 계약을 성실히 이행 중이다.,현재 계약 이행 상태를 유지하고 있다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],242,Relation
모든 계약을 성실히 이행하고 있다.,계약,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],243,Relation
제37조,관련 법규 준수,요구한다,"['call for', 'request', 'demand', 'need', 'necessitate']",[],244,Relation
법규를 준수한다.,관련 법규를 준수한다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],245,Relation
관련 법규를 준수한다.,관련 법규,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],246,Relation
본 계약의 조항,일반조항,구분된다,"['identify', 'differentiate', 'classify', 'distinguish', 'separate']",[],247,Relation
본 계약의 조항,특별조항,구분된다,"['identify', 'differentiate', 'classify', 'distinguish', 'separate']",[],248,Relation
제19조의 적시 정의,일반조항,적용된다,"['해당', '관여', '적용성', '반영', '영향']",[],249,Relation
특별조항의 범위,별도,정한다,"['determine', 'designate', 'assign', 'establish', 'decide']",[],250,Relation
본 계약의 조항은 '일반조항'과 '특별조항'으로 구분된다.,제19조의 적시 정의는 일반조항에만 적용된다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],251,Relation
본 계약의 조항은 '일반조항'과 '특별조항'으로 구분된다.,특별조항의 범위는 별도로 정한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],252,Relation
특별조항의 범위는 별도로 정한다.,특별조항의 적용 범위가 명확해진다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],253,Relation
본 계약의 조항은 '일반조항'과 '특별조항'으로 구분된다.,본 계약,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],254,Relation
본 계약의 조항은 '일반조항'과 '특별조항'으로 구분된다.,일반조항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],255,Relation
본 계약의 조항은 '일반조항'과 '특별조항'으로 구분된다.,특별조항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],256,Relation
제19조의 적시 정의는 일반조항에만 적용된다.,제19조의 적시 정의,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],257,Relation
제19조의 적시 정의는 일반조항에만 적용된다.,일반조항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],258,Relation
특별조항의 범위는 별도로 정한다.,특별조항의 범위,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],259,Relation
세금,적시,납부되었다,"['settled', 'paid', 'fulfilled', 'processed', 'completed']",[],260,Relation
세무 관련 업무가 발생했다.,세금을 적시 납부했다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],261,Relation
세금을 적시 납부했다.,세무 문제가 발생하지 않았다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],262,Relation
세금을 적시에 납부했다.,세금,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],263,Relation
세금을 적시에 납부했다.,납부자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],264,Relation
노동,노동법규,노동법규를 준수한다,"['adhere to guidelines', 'obey regulations', 'comply with standards', 'follow rules']",[],265,Relation
노동법규를 준수한다.,노동 관련 권리와 의무가 보장된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],266,Relation
노동법규를 준수한다.,노동법규,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],267,Relation
자산,상태,양호한 상태이다,"['be stable', 'be well', 'be sound', 'be in good condition', 'be healthy']",[],268,Relation
자산은 일정 기간 동안 관리되었다.,자산은 양호한 상태이다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],269,Relation
자산이 양호한 상태이다.,자산,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],270,Relation
중요 계약,중요 계약,공개된 것 외에는 존재하지 않다,"['restricted presence', 'disclosed only', 'exclusive to public', 'not present otherwise', 'limited existence']",[],271,Relation
중요 계약이 공개되었다.,공개된 것 외 중요 계약이 없다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],272,Relation
제42조에 따라 중요 계약이 공개된 것 외에는 없다.,제42조,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],273,Relation
제42조에 따라 중요 계약이 공개된 것 외에는 없다.,중요 계약,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],274,Relation
매수인,완전한 권한,보유한다,"['own', 'possess', 'have', 'hold', 'retain']",[],275,Relation
매수인은 완전한 권한을 보유한다.,매수인이 진술한다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],276,Relation
매수인이 완전한 권한을 보유한다.,매수인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],277,Relation
자금,매매대금,확보하다,"['secure', 'obtain', 'acquire', 'gain', 'ensure']",[],278,Relation
매매대금을 확보했다.,자금을 사용할 수 있게 되었다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],279,Relation
매매대금을 확보했다.,매매대금,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],280,Relation
매수인,사항,인지하다,"['perceive', 'become aware', 'realize', 'recognize', 'notice']",[],281,Relation
진술보증,매수인이 인지한 사항,제한된다,"['confined', 'bounded', 'restricted', 'constrained']",[],282,Relation
매수인이 어떤 사항을 인지한다.,해당 사항은 진술보증에서 제외된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],283,Relation
매수인이 인지한 사항은 진술보증에서 제외된다.,매수인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],284,Relation
제46조,공개 정보,규정한다,"['establish rules', 'define', 'prescribe', 'determine', 'set out']",[],285,Relation
제공 정보,정확성,가지고 있다,"['contain', 'own', 'possess', 'have', 'hold']",[],286,Relation
제46조 (공개 정보) 제공 정보는 정확하다.,제46조 (공개 정보) 제공 정보가 공개된다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],287,Relation
제46조 (공개 정보) 제공 정보가 공개된다.,제46조 (공개 정보) 제공 정보는 정확하다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],288,Relation
제공 정보가 정확하다.,제공 정보,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],289,Relation
변경 사항,상대방,발생하면 즉시 통지한다,"['instant reporting', 'real-time alert', 'immediate notification', 'immediate response', 'prompt communication']",[],290,Relation
변경 사항이 발생한다.,즉시 통지한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],291,Relation
변경 사항이 발생한다.,즉시 통지한다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],292,Relation
변경 사항이 발생하면 즉시 통지한다.,변경 사항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],293,Relation
변경 사항이 발생하면 즉시 통지한다.,통지자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],294,Relation
변경 사항이 발생하면 즉시 통지한다.,수신자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],295,Relation
진술보증,손해 배상,위반될 경우,"['violation', 'breach', 'noncompliance', 'contravention', 'infraction']",[],296,Relation
진술보증을 위반한다.,손해를 배상한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],297,Relation
진술보증을 위반한다.,손해를 배상한다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],298,Relation
진술보증을 위반한다.,손해를 배상한다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],299,Relation
진술보증이 위반될 경우 손해를 배상한다.,진술보증 위반 당사자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],300,Relation
진술보증이 위반될 경우 손해를 배상한다.,손해를 입은 당사자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],301,Relation
모든 정보,최선을 다해,준비되었다,"['be prepared', 'be equipped', 'be set', 'be ready', 'be organized']",[],302,Relation
모든 정보는 최선을 다해 준비되었다.,정보가 정확하다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],303,Relation
모든 정보는 최선을 다해 준비되었다.,모든 정보,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],304,Relation
예측,합리적 가정,기초한다,"['base on', 'rely on', 'be supported by', 'be founded on', 'depend on']",[],305,Relation
합리적 가정이 수립된다.,예측이 이루어진다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],306,Relation
합리적 가정이 수립된다.,예측이 이루어진다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],307,Relation
예측은 합리적 가정에 기초한다.,예측,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],308,Relation
예측은 합리적 가정에 기초한다.,합리적 가정,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],309,Relation
거래종결,계약일로부터 30일 내,이루어진다,"['be composed of', 'be formed by', 'be made up of', 'consist of', 'comprise']",[],310,Relation
계약이 체결된다.,거래종결이 이루어진다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],311,Relation
계약이 체결된다.,30일 내에 거래종결이 이루어진다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],312,Relation
거래종결이 이루어진다.,거래종결,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],313,Relation
진술보증,매수인,정확해야 한다,"['be precise', 'uphold fidelity', 'ensure correctness', 'maintain exactness', 'be accurate']",[],314,Relation
매수인의 진술보증이 정확하다.,전제조건이 충족된다.,이전,"['move', 'shift', 'transfer', 'handover', 'transition']",[],315,Relation
매수인의 진술보증이 정확하다.,전제조건이 충족된다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],316,Relation
진술보증이 정확해야 한다.,매수인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],317,Relation
대금,매도인,준비되어야 한다,"['be provided', 'be arranged', 'be equipped', 'be set up', 'be organized']",[],318,Relation
매도인은 대금이 준비되어야 한다.,매도인은 매매계약의 전제조건을 충족한다.,이전,"['move', 'shift', 'transfer', 'handover', 'transition']",[],319,Relation
대금이 준비되어야 한다.,매도인은 매매계약을 진행할 수 있다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],320,Relation
매수인이 대금을 준비한다.,매수인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],321,Relation
매수인이 대금을 준비한다.,대금,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],322,Relation
종결,서울,장소가,"['location', 'site', 'venue', 'setting', 'place', 'area']",[],323,Relation
종결 장소를 정한다.,서울에서 종결한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],324,Relation
종결이 서울에서 이루어진다.,종결,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],325,Relation
종결이 서울에서 이루어진다.,서울,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],326,Relation
필요 서류,수령인,인도된다,"['guide', 'direct', 'escort', 'lead', 'bring']",[],327,Relation
필요 서류를 인도한다.,인도 서류가 준비된다.,이전에,"['earlier than', 'preceding', 'before', 'prior to']",[],328,Relation
필요 서류를 인도한다.,필요 서류,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],329,Relation
필요 서류를 인도한다.,인도자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],330,Relation
필요 서류를 인도한다.,수령자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],331,Relation
진술보증 관련 사항,특별조항,분류된다,"['group', 'categorize', 'assign', 'sort', 'classify']",[],332,Relation
하자담보 관련 사항,특별조항,분류된다,"['group', 'categorize', 'assign', 'sort', 'classify']",[],333,Relation
특별조항,별도의 통지 규정,따른다,"['comply', 'adhere', 'obey', 'conform', 'follow']",[],334,Relation
진술보증 관련 사항(제31조-제50조)은 '특별조항'으로 분류된다.,"하자담보 관련 사항(제29조, 제73조)도 특별조항이다.",동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],335,Relation
특별조항은 진술보증 관련 사항과 하자담보 관련 사항을 포함한다.,특별조항은 별도의 통지 규정을 따른다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],336,Relation
진술보증 관련 사항은 특별조항으로 분류된다.,진술보증 관련 사항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],337,Relation
진술보증 관련 사항은 특별조항으로 분류된다.,특별조항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],338,Relation
하자담보 관련 사항도 특별조항이다.,하자담보 관련 사항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],339,Relation
하자담보 관련 사항도 특별조항이다.,특별조항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],340,Relation
특별조항은 별도의 통지 규정을 따른다.,특별조항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],341,Relation
특별조항은 별도의 통지 규정을 따른다.,별도의 통지 규정,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],342,Relation
매수인,이사,지명하다,"['select', 'nominate', 'designate', 'appoint', 'assign']",[],343,Relation
매수인 지명 이사를 선임한다.,임원 변경이 이루어진다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],344,Relation
매수인 지명 이사를 선임한다.,매수인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],345,Relation
매수인 지명 이사를 선임한다.,지명 이사,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],346,Relation
모든 권리가 완전히 이전된다.,권리의 소유자가 바뀐다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],347,Relation
모든 권리가 완전히 이전된다.,모든 권리,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],348,Relation
종결 확인서,제59조,작성된다,"['creation', 'formulation', 'generation', 'composition', 'documentation']",[],349,Relation
종결 확인서를 작성한다.,종결이 확인된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],350,Relation
종결 확인서를 작성한다.,종결 확인서,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],351,Relation
매수인,주주명부,기재된다,"['enter', 'record', 'state', 'note', 'document']",[],352,Relation
매수인을 주주명부에 기재한다.,매수인이 주주로 인정된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],353,Relation
매수인을 주주명부에 기재한다.,매수인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],354,Relation
매수인을 주주명부에 기재한다.,주주명부,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],355,Relation
경영권,다른 주체,이전된다,"['전이', '전달', '변환', '이동', '전송']",[],356,Relation
경영권이 이전된다.,새로운 경영자가 회사의 의사결정을 주도한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],357,Relation
경영권이 이전된다.,경영권,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],358,Relation
경영권이 이전된다.,이전 주체,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],359,Relation
경영권이 이전된다.,이전 상대방,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],360,Relation
불이행,손해배상,발생하면,"['result', 'happen', 'trigger', 'occur', 'arise', 'initiate']",[],361,Relation
불이행이 발생한다.,손해배상을 한다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],362,Relation
손해배상을 한다.,불이행한 당사자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],363,Relation
손해배상을 한다.,손해를 입은 당사자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],364,Relation
전제조건,없음,포기될 수 있다,"['surrender', 'relinquishment', 'abandonment', 'give up', 'withdrawal']",[],365,Relation
전제조건을 포기할 수 있다.,제63조가 적용된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],366,Relation
전제조건을 포기할 수 있다.,전제조건,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],367,Relation
행정,제64조,사항에 협력한다,"['assist', 'support', 'collaborate', 'work together', 'coordinate']",[],368,Relation
행정 사항이 있다.,협력한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],369,Relation
계좌,통지,정보를 제공한다,"['disclose', 'share', 'communicate', 'inform', 'convey']",[],370,Relation
계좌 정보를 통지한다.,상대방은 계좌 정보를 확인할 수 있다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],371,Relation
