:START_ID,:END_ID,relation,concepts,synsets,numeric_id,:TYPE
대상회사의 모든 보험계약,적절한 보상한도,유지하고 있다,"['preserve', 'maintain', 'keep', 'uphold', 'sustain']",[],175,Relation
대상회사의 모든 보험계약이 거래종결일 현재 유효하다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],176,Relation
대상회사의 모든 보험계약이 거래종결일 현재 유효하다,보험계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],177,Relation
대상회사의 모든 보험계약이 거래종결일 현재 유효하다,거래종결일,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],178,Relation
대상회사의 모든 보험계약이 적절한 보상한도를 유지하고 있다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],179,Relation
대상회사의 모든 보험계약이 적절한 보상한도를 유지하고 있다,보험계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],180,Relation
대상회사의 모든 보험계약이 적절한 보상한도를 유지하고 있다,보상한도,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],181,Relation
부동산,대상회사,임대차계약을 사용하는 주체,"['contract party', 'agreement participant', 'user', 'lessee']",[],182,Relation
임대차계약,정상적,상태,"['status', 'condition', 'state', 'situation', 'phase']",[],183,Relation
임대차계약,유효하다,상태,"['status', 'condition', 'state', 'situation', 'phase']",[],184,Relation
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이며 유효하다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],185,Relation
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이며 유효하다,부동산,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],186,Relation
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이며 유효하다,임대차계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],187,Relation
대상회사,사업 운영에 필요한 모든 지적재산권,보유하거나 사용할 권리를 가진다,"['own permission', 'possess authority', 'hold entitlement', 'have rights']",[],188,Relation
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유하거나 사용할 권리를 가진다.,사업 운영이 가능하다.,이전,"['preceding', 'prior', 'earlier', 'before']",[],189,Relation
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유할 권리를 가진다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],190,Relation
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유할 권리를 가진다,사업 운영에 필요한 모든 지적재산권,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],191,Relation
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 사용할 권리를 가진다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],192,Relation
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 사용할 권리를 가진다,사업 운영에 필요한 모든 지적재산권,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],193,Relation
당사자,본 계약상 권리의무,양도할 수 없다,"['inalienable', 'permanent', 'irrevocable', 'non-transferable', 'fixed']",[],194,Relation
당사자,본 계약상 권리의무를 제3자에게,양도할 수 없다,"['inalienable', 'permanent', 'irrevocable', 'non-transferable', 'fixed']",[],195,Relation
양도,상대방의 사전 서면 동의,필요하다,"['require', 'need', 'demand', 'necessitate', 'call for']",[],196,Relation
어느 당사자도 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다,상대방의 사전 서면 동의가 필요하다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],197,Relation
어느 당사자도 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다,어느 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],198,Relation
어느 당사자도 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다,상대방,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],199,Relation
어느 당사자도 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다,본 계약상 권리의무,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],200,Relation
어느 당사자도 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다,제3자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],201,Relation
대상회사,모든 환경 관련 법규,준수하고 있다,"['comply', 'follow', 'adhere', 'conform to', 'observe']",[],202,Relation
대상회사,환경 관련 소송이나 분쟁,없다,"['absence', 'none', 'lack']",[],203,Relation
대상회사는 모든 환경 관련 법규를 준수하고 있다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],204,Relation
대상회사는 모든 환경 관련 법규를 준수하고 있다,환경 관련 법규,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],205,Relation
대상회사는 환경 관련 소송이나 분쟁이 없다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],206,Relation
대상회사는 환경 관련 소송이나 분쟁이 없다,환경 관련 소송,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],207,Relation
대상회사는 환경 관련 소송이나 분쟁이 없다,환경 관련 분쟁,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],208,Relation
대상회사,개인정보보호법,준수한다,"['comply', 'follow', 'adhere', 'conform to', 'obey']",[],209,Relation
대상회사,데이터 보호 관련 법규,준수한다,"['comply', 'follow', 'adhere', 'conform to', 'obey']",[],210,Relation
대상회사는 개인정보보호법 등 데이터 보호 관련 법규를 완전히 준수한다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],211,Relation
대상회사는 개인정보보호법 등 데이터 보호 관련 법규를 완전히 준수한다,개인정보보호법,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],212,Relation
대상회사는 개인정보보호법 등 데이터 보호 관련 법규를 완전히 준수한다,데이터 보호 관련 법규,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],213,Relation
매도인,대상회사,운영한다,"['manage', 'administer', 'run', 'operate', 'oversee']",[],214,Relation
운영,거래종결일까지,기간,"['length', 'time span', 'interval', 'period', 'duration']",[],215,Relation
운영,통상의 영업과정에 따라,방식,"['manner', 'method', 'technique', 'procedure', 'approach']",[],216,Relation
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다,거래종결일이 도래한다,이전,"['preceding', 'prior', 'earlier', 'before']",[],217,Relation
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],218,Relation
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다,거래종결일,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],219,Relation
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],220,Relation
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다,통상의 영업과정,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],221,Relation
매도인,대상회사 관련 정보,제공한다,"['offer', 'deliver', 'supply', 'provide', 'furnish']",[],222,Relation
매수인,대상회사 관련 정보,요청하는,"['seek', 'demand', 'ask for', 'call for', 'request']",[],223,Relation
매수인이 합리적으로 요청하는 대상회사 관련 정보를 요청한다,매도인은 대상회사 관련 정보를 신속히 제공한다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],224,Relation
매도인은 매수인이 요청하는 대상회사 관련 정보를 신속히 제공한다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],225,Relation
매도인은 매수인이 요청하는 대상회사 관련 정보를 신속히 제공한다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],226,Relation
매도인은 매수인이 요청하는 대상회사 관련 정보를 신속히 제공한다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],227,Relation
매도인의 진술보증 위반에 대한 하자담보책임,거래종결일로부터 60일간,유효하다,"['be valid', 'hold true', 'apply', 'be effective']",[],228,Relation
조세 관련 사항,공소시효 만료일까지,유효하다,"['be valid', 'hold true', 'apply', 'be effective']",[],229,Relation
소유권 관련 사항,무기한,유효하다,"['be valid', 'hold true', 'apply', 'be effective']",[],230,Relation
하자담보책임의 청구,본 계약에 정한 절차,따르다,"['comply', 'adhere to', 'follow', 'conform to', 'obey']",[],231,Relation
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다,하자담보책임은 거래종결일로부터 60일간 유효하다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],232,Relation
조세 관련 사항은 공소시효 만료일까지 하자담보책임이 유효하다,소유권 관련 사항은 무기한 하자담보책임이 유효하다,동시에,"['concurrently', 'at once', 'in parallel', 'simultaneously', 'together']",[],233,Relation
하자담보책임의 청구는 본 계약에 정한 절차에 따라야 한다,하자담보책임의 청구가 적법하게 처리된다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],234,Relation
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],235,Relation
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다,진술보증 위반,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],236,Relation
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다,하자담보책임,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],237,Relation
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다,거래종결일,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],238,Relation
조세 관련 사항에 대한 하자담보책임은 공소시효 만료일까지 유효하다,조세 관련 사항,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],239,Relation
조세 관련 사항에 대한 하자담보책임은 공소시효 만료일까지 유효하다,하자담보책임,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],240,Relation
조세 관련 사항에 대한 하자담보책임은 공소시효 만료일까지 유효하다,공소시효 만료일,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],241,Relation
소유권 관련 사항에 대한 하자담보책임은 무기한 유효하다,소유권 관련 사항,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],242,Relation
소유권 관련 사항에 대한 하자담보책임은 무기한 유효하다,하자담보책임,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],243,Relation
하자담보책임의 청구는 본 계약에 정한 절차에 따라야 한다,하자담보책임 청구,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],244,Relation
하자담보책임의 청구는 본 계약에 정한 절차에 따라야 한다,본 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],245,Relation
하자담보책임의 청구는 본 계약에 정한 절차에 따라야 한다,절차,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],246,Relation
매수인,외부 전문가,선임할 수 있다,"['assign', 'authorize', 'designate', 'appoint']",[],247,Relation
외부 전문가,실사,수행한다,"['carry out', 'undertake', 'accomplish', 'perform', 'execute']",[],248,Relation
매수인은 필요시 외부 전문가를 선임한다,매수인은 실사를 수행할 수 있다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],249,Relation
매수인은 필요시 외부 전문가를 선임하여 실사를 수행할 수 있다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],250,Relation
매수인은 필요시 외부 전문가를 선임하여 실사를 수행할 수 있다,외부 전문가,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],251,Relation
각 당사자,자신의 비용,부담한다,"['bear', 'take charge of', 'handle', 'cover costs', 'assume responsibility']",[],252,Relation
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다,각 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],253,Relation
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다,본 거래,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],254,Relation
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다,자신의 비용,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],255,Relation
매도인,본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함,진술하고 보증한다,"['affirm', 'guarantee', 'declare', 'certify', 'assert']",[],256,Relation
매도인은 본 계약 체결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다,매도인은 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다,동시에,"['concurrently', 'at once', 'in parallel', 'simultaneously', 'together']",[],257,Relation
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],258,Relation
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,본 계약 체결일,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],259,Relation
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,거래종결일,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],260,Relation
매도인,매매주식,소유자이다,"['have', 'possess', 'hold', 'control', 'own']",[],261,Relation
매도인,매매주식,처분권한을 가진다,"['have authority', 'possess control', 'wield discretion', 'exercise jurisdiction', 'hold power']",[],262,Relation
매도인은 매매주식의 적법하고 완전한 소유자이다,매도인은 처분권한을 가진다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],263,Relation
매도인은 매매주식의 적법하고 완전한 소유자이다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],264,Relation
매도인은 매매주식의 적법하고 완전한 소유자이다,매매주식,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],265,Relation
매도인은 매매주식에 대한 처분권한을 가진다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],266,Relation
매도인은 매매주식에 대한 처분권한을 가진다,매매주식,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],267,Relation
재무제표,한국채택국제회계기준,작성 기준,"['writing standard', 'authoring guideline', 'documentation criteria']",[],268,Relation
재무제표,대상회사,작성 주체,"['creator', 'originator', 'responsible party', 'source', 'author']",[],269,Relation
재무제표,중요한 측면에서 정확함,특성,"['attribute', 'characteristic', 'property', 'quality', 'trait', 'feature']",[],270,Relation
제33조는 재무제표에 대해 규정한다,제33조,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],271,Relation
제33조는 재무제표에 대해 규정한다,재무제표,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],272,Relation
대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],273,Relation
대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다,재무제표,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],274,Relation
대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다,한국채택국제회계기준,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],275,Relation
재무제표가 중요한 측면에서 정확하다,재무제표,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],276,Relation
재무제표,대상회사의 중요한 부채,기재된 것 외에 없다,"['limited to', 'only listed', 'exclusive mention']",[],277,Relation
재무제표,우발채무,기재된 것 외에 없다,"['limited to', 'only listed', 'exclusive mention']",[],278,Relation
재무제표에 대상회사의 부채와 우발채무가 기재되어 있다,재무제표,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],279,Relation
재무제표에 대상회사의 부채와 우발채무가 기재되어 있다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],280,Relation
재무제표에 대상회사의 부채와 우발채무가 기재되어 있다,부채,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],281,Relation
재무제표에 대상회사의 부채와 우발채무가 기재되어 있다,우발채무,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],282,Relation
대상회사는 재무제표에 기재된 것 외에 중요한 부채나 우발채무가 없다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],283,Relation
대상회사는 재무제표에 기재된 것 외에 중요한 부채나 우발채무가 없다,부채,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],284,Relation
대상회사는 재무제표에 기재된 것 외에 중요한 부채나 우발채무가 없다,우발채무,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],285,Relation
중요한 소송,대상회사,대상회사를 상대로 하거나 대상회사가 당사자이다,"['concern', 'engage with', 'involve', 'relate to', 'pertain to']",[],286,Relation
중재,대상회사,대상회사를 상대로 하거나 대상회사가 당사자이다,"['concern', 'engage with', 'involve', 'relate to', 'pertain to']",[],287,Relation
행정절차,대상회사,대상회사를 상대로 하거나 대상회사가 당사자이다,"['concern', 'engage with', 'involve', 'relate to', 'pertain to']",[],288,Relation
"대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다.",대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],289,Relation
대상회사,모든 중요한 계약,계약을 위반한 사실이 없다,"['conformity', 'observance', 'compliance', 'adherence']",[],290,Relation
대상회사,계약 상대방,위반 통지를 받은 바 없다,"['conformity', 'no violation', 'compliance', 'adherence']",[],291,Relation
대상회사는 모든 중요한 계약을 위반한 사실이 없다,계약 상대방으로부터 위반 통지를 받은 바 없다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],292,Relation
대상회사는 모든 중요한 계약을 위반하지 않았다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],293,Relation
대상회사는 모든 중요한 계약을 위반하지 않았다,중요한 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],294,Relation
계약 상대방은 대상회사에 위반 통지를 하지 않았다,계약 상대방,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],295,Relation
계약 상대방은 대상회사에 위반 통지를 하지 않았다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],296,Relation
대상회사,사업과 관련된 모든 법령,준수하고 있다,"['comply', 'follow', 'adhere', 'conform to', 'observe']",[],297,Relation
대상회사,사업과 관련된 모든 규정,준수하고 있다,"['comply', 'follow', 'adhere', 'conform to', 'observe']",[],298,Relation
대상회사는 사업과 관련된 모든 법령과 규정을 중요한 측면에서 준수하고 있다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],299,Relation
대상회사는 사업과 관련된 모든 법령과 규정을 중요한 측면에서 준수하고 있다,사업,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],300,Relation
대상회사는 사업과 관련된 모든 법령과 규정을 중요한 측면에서 준수하고 있다,법령,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],301,Relation
대상회사는 사업과 관련된 모든 법령과 규정을 중요한 측면에서 준수하고 있다,규정,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],302,Relation
대상회사,모든 세금,신고·납부했다,"['comply', 'submit', 'declare', 'report', 'fulfill obligation']",[],303,Relation
대상회사,진행 중인 세무조사,없다,"['absence', 'none', 'lack']",[],304,Relation
대상회사,분쟁,없다,"['absence', 'none', 'lack']",[],305,Relation
대상회사는 모든 세금을 적시에 신고·납부했다,진행 중인 세무조사나 분쟁이 없다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],306,Relation
대상회사는 모든 세금을 적시에 신고·납부했다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],307,Relation
대상회사는 모든 세금을 적시에 신고·납부했다,모든 세금,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],308,Relation
대상회사는 진행 중인 세무조사나 분쟁이 없다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],309,Relation
대상회사는 진행 중인 세무조사나 분쟁이 없다,진행 중인 세무조사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],310,Relation
대상회사는 진행 중인 세무조사나 분쟁이 없다,분쟁,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],311,Relation
대상회사,노동 관련 법규,준수하다,"['comply with', 'adhere to', 'follow', 'conform to', 'observe']",[],312,Relation
대상회사,노동조합과의 단체협약,위반한 바 없다,"['comply with', 'respect regulations', 'adhere to', 'conform to', 'follow rules']",[],313,Relation
대상회사는 노동 관련 법규를 준수한다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],314,Relation
대상회사는 노동 관련 법규를 준수한다,노동 관련 법규,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],315,Relation
대상회사는 노동조합과의 단체협약을 위반하지 않았다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],316,Relation
대상회사는 노동조합과의 단체협약을 위반하지 않았다,노동조합,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],317,Relation
대상회사는 노동조합과의 단체협약을 위반하지 않았다,단체협약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],318,Relation
대상회사,모든 중요 자산의 양호한 상태,유지하고 있다,"['preserve', 'maintain', 'keep', 'uphold', 'sustain']",[],319,Relation
모든 중요 자산,정상적으로,운영되고 있다,"['functioning', 'managing', 'operating', 'administrating', 'running']",[],320,Relation
대상회사의 모든 중요 자산이 양호한 상태로 유지되고 있다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],321,Relation
대상회사의 모든 중요 자산이 양호한 상태로 유지되고 있다,모든 중요 자산,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],322,Relation
대상회사의 모든 중요 자산이 정상적으로 운영되고 있다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],323,Relation
대상회사의 모든 중요 자산이 정상적으로 운영되고 있다,모든 중요 자산,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],324,Relation
중요 계약,1억원 이상이다,연간 금액이,"['yearly sum', 'annual amount', 'financial measure', 'periodic total', 'recurring payment']",[],325,Relation
중요 계약,실사 과정에서 공개된 것 외에 없다,공개 여부가,"['publication decision', 'information release', 'disclosure status', 'openness']",[],326,Relation
실사 과정에서 공개된 것이 있다,연간 1억원 이상의 중요 계약은 없다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],327,Relation
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 없다,실사 과정,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],328,Relation
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 없다,연간 1억원 이상의 중요 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],329,Relation
매수인,본 계약을 체결하고 이행할 완전한 권한과 능력,보유한다,"['have', 'retain', 'possess', 'hold', 'own']",[],330,Relation
매수인이 본 계약을 체결하고 이행할 완전한 권한과 능력을 보유한다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],331,Relation
매수인이 본 계약을 체결하고 이행할 완전한 권한과 능력을 보유한다,본 계약,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],332,Relation
매수인,매매대금 지급에 필요한 충분한 자금 확보,확인한다,"['authenticate', 'verify', 'validate', 'confirm', 'check']",[],333,Relation
매수인은 매매대금 지급에 필요한 충분한 자금을 확보했음을 확인한다,매수인은 매매대금 지급을 한다,이전에,"['earlier than', 'preceding', 'prior to', 'before']",[],334,Relation
매수인은 매매대금 지급에 필요한 충분한 자금을 확보했음을 확인한다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],335,Relation
매수인은 매매대금 지급에 필요한 충분한 자금을 확보했음을 확인한다,매매대금 지급에 필요한 충분한 자금,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],336,Relation
매도인의 진술보증,매수인이 실사 과정에서 실제로 인지한 사항,적용되지 않는다,"['not apply', 'be irrelevant', 'exclude', 'not relevant', 'not valid']",[],337,Relation
매도인의 진술보증은 매수인이 실사 과정에서 실제로 인지한 사항에는 적용되지 않는다,매수인이 실사 과정에서 실제로 인지한 사항이 있다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],338,Relation
매도인의 진술보증은 매수인이 실사 과정에서 실제로 인지한 사항에는 적용되지 않는다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],339,Relation
매도인의 진술보증은 매수인이 실사 과정에서 실제로 인지한 사항에는 적용되지 않는다,진술보증,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],340,Relation
매도인의 진술보증은 매수인이 실사 과정에서 실제로 인지한 사항에는 적용되지 않는다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],341,Relation
매도인의 진술보증은 매수인이 실사 과정에서 실제로 인지한 사항에는 적용되지 않는다,실사 과정,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],342,Relation
매도인의 진술보증은 매수인이 실사 과정에서 실제로 인지한 사항에는 적용되지 않는다,인지한 사항,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],343,Relation
데이터룸,모든 정보,공개한,"['disclose', 'announce', 'reveal', 'unveil', 'publish']",[],344,Relation
모든 정보,중요한 측면에서 정확성,가지고 있다,"['have', 'possess', 'hold', 'contain', 'own']",[],345,Relation
모든 정보,중요한 측면에서 완전성,가지고 있다,"['have', 'possess', 'hold', 'contain', 'own']",[],346,Relation
데이터룸을 통해 공개된 모든 정보는 중요한 측면에서 정확하고 완전하다,공개 사항이 제45조에 명시되었다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],347,Relation
데이터룸을 통해 모든 정보가 공개되었다,데이터룸,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],348,Relation
데이터룸을 통해 모든 정보가 공개되었다,모든 정보,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],349,Relation
모든 정보가 중요한 측면에서 정확하고 완전하다,모든 정보,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],350,Relation
모든 정보가 중요한 측면에서 정확하고 완전하다,중요한 측면,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],351,Relation
각 당사자,상대방,통지한다,"['communicate', 'notify', 'report', 'announce', 'inform']",[],352,Relation
변경,진술보증 사항에 중요한 변경,발생하다,"['take place', 'come about', 'happen', 'occur', 'arise']",[],353,Relation
